stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
RgqMpbyP,Charminar,Charminar,17.3586779379233,78.4740276935276,CHARMINAR
ZesADyKB,Shahalibanda,Shahalibanda,17.3547499301873,78.4730243996454,SHALIBANDA twd  Charminar
CSCQevOc,Kilwat,Kilwat,17.3601274663828,78.4713749367239,KILWATH twd Afzalgunj
RcYax5EA,Moosabowli,Moosabowli,17.3642745722327,78.4666682034731,MOOSABOWLY twd CBS
UoDW1Rgg,City College,City College,17.3674526453567,78.468290285547,CITY College twd Afzalgunj
s4V6Ks4J,Madina,Madina,17.3703739526348,78.4755915518183,MADINA twd Afzalgunj
RvkZZP0d,Afzalgunj,Afzalgunj,17.3734,78.4759,AFZALGUNJ twd Nampally
RprCTGDf,Osmangunj,Osmangunj,17.3801592673954,78.4749823530744,OSMANGUNJ twd Nampally
TB1fWaY6,Gandhibavan,Gandhibavan,17.3883456592865,78.4713882267767,GANDHI Bhavan twd Nampally
0Yr3hLAU,Nampally Railway Station,Nampally Railway Station,17.3921594944245,78.4700497866643,NAMPALLY Railway Station twd Ameerpet
48NXpBnL,Nampally Public Garden,Nampally Public Garden,17.396278,78.470819,NAMPALLY PUBLIC GARDEN twd Ameerpet
d2BfiTmX,Assembly,Assembly,17.400243,78.470014,ASSEMBLY twd Miyapur
USn7tbeB,Lakdikapool,Lakdikapool,17.403609,78.464974,LAKDIKAPOOL twd Lingampally
FDukZMjs,Chintal Basthi,Chintal Basthi,17.408898,78.460376,CHINTHAL Basthi twd Patancheru
3UhhD7eG,Khairatabad,Khairatabad,17.4141654370489,78.4586397146155,KHAIRATABAD twd Patancheru
5g4se2Gv,Khairatabad,Khairatabad,17.415785,78.457715,KHAIRATABAD Rto twd Koti
3OS7bBog,Irram Manzil,Irram Manzil,17.4207529745163,78.4556972452341,IRRUM MANZIL TWD Patancheru
fAXfvzII,Nims Hospital,Nims Hospital,17.4230084956761,78.4543890506029,NIMS Hospital twd Patancheruvu
YY5SqKbk,Punjagutta,Punjagutta,17.4263228789209,78.4526288578677,PUNJAGUTTA twd Patancheruvu
DqrzaqZu,Pvr Mall,Pvr Mall,17.429381,78.450406,PVR Mall twd Patancheruvu
8A7oqeuK,Ameerpet,Ameerpet,17.431553,78.44765,AMEERPET twd Patancheru
Z9DjfexL,Maithrivanam,Maithrivanam,17.4400455444335,78.4423641399989,MAITRIVANAM twd Patancheru
OCMZCOeo,Sr Nagar,Sr Nagar,17.4429652533606,78.4407372772693,SR NAGAR twd Patancheru
C5vY3BnB,Esi Hospital,Esi Hospital,17.448534,78.437619,ESI Hospital twd Patancheruvu
zsjaTD5B,Erragadda,Erragadda,17.45617,78.433778,ERRAGADDA twd Patancheruvu
M2X1Ipi9,Bharath Nagar,Bharath Nagar,17.4672320840219,78.4287786531682,BHARATH Nagar twd Patancheru
3DO7lfEx,Moosapet,Moosapet,17.4708131052901,78.4266757867274,MOOSAPET twd Patancheru
lRqEgaCy,Prashanth Nagar,Prashanth Nagar,17.4747639938041,78.4255492638318,PRASHANTH NGR twd JBS
7XcsjLgc,Balnagar,Balnagar,17.4678792576715,78.4460842558063,BALANAGAR twd Jeedimetla
odvoWxTv,Idpl Water Tank,Idpl Water Tank,17.4817254492905,78.4490239615526,IDPL WATER TANK twd jeedimetla
eE6hZh6A,Idpl Colony,Idpl Colony,17.48791105,78.45000699,IDPL Colony twd Jagadgirigutta
m180Kw2G,Ganesh Nagar Chintal,Ganesh Nagar Chintal,17.49089,78.45099,GANESH NAGAR twd Jeedimetla
2mWqvKcq,Chintal,Chintal,17.4954,78.452103,CHINTAL twd Jeedimetla
xmSPBDXm,Quthubullapur Cross Road,Quthubullapur Cross Road,17.4988973901797,78.4517598142825,QUTHBULLAPUR X RD twd jeedimetla
CSMDq4oC,Hmt,Hmt,17.5028457131321,78.4502873428154,HMT twd Gdm
WQorkUId,Gajularam Cross Road,Gajularam Cross Road,17.510098,78.447706,GAJULARAM X Road twd Jeedimetla
G1qKP8Cw,Shapur Nagar,Shapur Nagar,17.5160012189185,78.44690233469,SHAPUR NAGAR twd Jeedimetla
U3va4YT2,Rythu Bazar,Rythu Bazar,17.5176100977818,78.4465912079349,RYTHUBAZAR-JDM twd  jeedimetla
r2e2nKni,Sub Station-Jeedimetla,Sub Station-Jeedimetla,17.522757333829,78.443386182835,JEEDIMETLA Substation twd Jeedimetla
cR5ySdRd,Jeedimetla,Jeedimetla,17.5263603742832,78.4403121683698,JEEDIMETLA twd Gandimysamma
Tv9yBqAe,Saibaba Nagar,Saibaba Nagar,17.536032,78.434701,SAIBABA NAGAR twd Gandimaisamma
R0Cm6Ou4,Suraram Cross Road,Suraram Cross Road,17.5414896115876,78.433754146099,SURARAM X Road twd Bahadurpalle
5E4f69aT,Bahadur Pally Cross Road,Bahadur Pally Cross Road,17.5605816217093,78.4307647277243,BAHADURPALLY X Road twd Gandimaisamma
o9dJvoaR,Gandimaisamma,Gandimaisamma,17.5750752414753,78.4231942875569,GANDIMAISAMMA twd Gagillapur
NUmq3A4e,Mehdipatnam,Mehdipatnam,17.394725176503,78.4401726329458,MEHDIPATNAM
jQUipGEE,Nanal Nagar,Nanal Nagar,17.3951285939056,78.4273423211172,NANAL Nagar X Road twd Langarhouse
JDSxM2WM,Langar House,Langar House,17.37843771,78.4209751,LANGAR House twd Kali Mandir
7guxqq8S,Bapu-Ghat,Bapu-Ghat,17.374015,78.417593,Bapu Ghat twd Sedam
832f0Tns,Tippu Khan Bridge,Tippu Khan Bridge,17.3710263938323,78.4046226919575,TIPU KHAN BRIDGE twd KaliI Mandir
1dz6Of8P,Suncity,Suncity,17.36476225,78.39571808,SUNCITY twd Chevella
iXcFXrHu,Bandlaguda Cross Road,Bandlaguda Cross Road,17.3595680039347,78.3879889547825,BANDLAGUDA X Road twd Moinabad
VHOGEY4R,Peeram Cheru,Peeram Cheru,17.3544984086384,78.3790216386236,PEERAMCHERUVU twd Moinabad
gg1O2ENL,Kalimandir,Kalimandir,17.3523319158945,78.3770152830632,KALIMANDIR twd Moinabad
54suq5uU,Appa Junction,Appa Junction,17.3509353823721,78.358016599364,APPA twd Moinabad
qccftrvg,Golden Farms,Golden Farms,17.3536900829418,78.3421030568725,GOLDEN FARM twd Moinabad
FLnjOddn,Osman Sagar Cross Road,Osman Sagar Cross Road,17.3531014085184,78.3308846424825,OSMAN Sagar X Road twd Moinabad
BAsXhVXt,Aziz Nagar Cross Road,Aziz Nagar Cross Road,17.3441405101479,78.3248162287542,AZIZ Nagar X Road twd Chevella
T8BKEMqk,Himayathnagar Cross Road,Himayathnagar Cross Road,17.3386325066237,78.3119065256401,HIMAYAT Nagar X Road twd Moinabad
cVsyEttO,Jbiet College Amdapur Cross Road,Jbiet College Amdapur Cross Road,17.33140703,78.29720456,JBIET College twd Chevella
dHLhPczE,Decent Poultry,Decent Poultry,17.3310725785397,78.2931339740753,DECENT POULTRIES twd Chevella
zGYSG7bl,Sathsang,Sathsang,17.3300279118566,78.2801198974909,SATSANG twd Chevella
4HJn54j9,Moinabad,Moinabad,17.328394,78.272705,MOINABAD twd Sedam
lnjUAaN4,Ayaan College,Ayaan College,17.31438034,78.25669684,AYAAN INSTITUTE OF MEDICAL SCIENCE twd Vikarabad
wlPJRBNI,Kanakamamidi,Kanakamamidi,17.313230608327,78.2489177584908,KANAKAMAMIDI ROAD twd Vikarabad
uCKYOKAS,Kethireddy Pally Cross Road,Kethireddy Pally Cross Road,17.3101910558261,78.2288923504272,KETHIREDDYPALLY X Road twd Vikarabad
R1auSRjt,Appareddyguda Cross Road,Appareddyguda Cross Road,17.310196184866,78.2237640015452,APPAREDDYGUDA X Road twd Vikarabad
YXAEgiIa,Tholkatta Cross Road,Tholkatta Cross Road,17.3134559371845,78.2169190049171,THOLKATTA X Roads twd Vikarabad
nJkfMg0G,Mudimyal,Mudimyal,17.31947984,78.20895821,MUDIMYAL twd Vikarabad
BugaVeWl,Kandawada Cross Road,Kandawada Cross Road,17.3071821813279,78.1823748323694,KANDAWADA X ROAD twd Vikarabad
3F5hR7yF,Malkapur,Malkapur,17.312,78.172,MALKAPUR twd Vikarabad
SAhnyNt4,Kesaram,Kesaram,17.30638448,78.1610097,KESARAM twd Vikarabad
oi5Cgsii,Chevella Bs,Chevella Bs,17.313487,78.138914,CHEVELLA Bus Station
fTpo5ntA,Kesaram,Kesaram,17.30654741,78.16108078,KESARAM twd Himayatsagar
rFMmZ6lY,Malkapur,Malkapur,17.3122833003731,78.1719732296992,MALKAPUR twd Hyderanad
CExXC0fB,Kandawada Cross Road,Kandawada Cross Road,17.3072513370426,78.1824137340463,KANDAWADA X ROAD twd Himayatnagar
tFPKmxrs,Mudimyal,Mudimyal,17.3196244863605,78.2090869486037,MUDIMYAL twd Himayatsagar
cIwp9JJA,Tholkatta Cross Road,Tholkatta Cross Road,17.3134828652038,78.2169860663658,THOLKATTA X Roads twd MGBS
jAH3WOsZ,Appareddyguda Cross Road,Appareddyguda Cross Road,17.310229763875,78.2237717136935,APPAREDDYGUDA X Road twd Hyderbad
03dKkFHP,Kethireddy Pally Cross Road,Kethireddy Pally Cross Road,17.3102601740201,78.2290184497833,KETHIREDDYPALLY X road twd MGBS
sUYRAR1o,Kanakamamidi,Kanakamamidi,17.3132484672966,78.2487916954735,KANAKAMAMIDI ROAD twd Himayat nagar
nfkRd9nz,Ayaan College,Ayaan College,17.31466329,78.25676423,AYAAN College twd Hyderabad
4BcvWaFF,Moinabad,Moinabad,17.328963,78.27318,MOINABAD twd Hyderabad
uboghRWM,Sathsang,Sathsang,17.3302429901364,78.2801467174028,SATSANG twd Mehdipatnam
kqVSR8tV,Decent Poultry,Decent Poultry,17.3312722639582,78.2931554305028,DECENT POULTRIES twd Mehdipatnam
EhiQ5Y3H,Jbiet College Amdapur Cross Road,Jbiet College Amdapur Cross Road,17.3316217666677,78.297382590759,JBIET College twd Mehdipatnam
vZHy3ifq,Himayathnagar Cross Road,Himayathnagar Cross Road,17.3387766883806,78.3119925637218,HIMAYATH NAGAR  X ROAD  twd Mehdipatnam
F5kjgZBH,Aziz Nagar Cross Road,Aziz Nagar Cross Road,17.3441891911772,78.3246579529391,AZIZ Nagar X Road twd Mehdipatnam
2QgJHKxC,Osman Sagar Cross Road,Osman Sagar Cross Road,17.3531973109365,78.3305561031737,OSMAN Sagar X Road twd Mehdipatnam
b8ltroJx,Golden Farms,Golden Farms,17.3537540685662,78.3420708721613,GOLDEN FARM twd Mehdipatnam
kLUdNhDw,Appa Junction,Appa Junction,17.350843348535,78.3583071739993,APPA twd Mehdipatnam
BOZ6ud3G,Kalimandir,Kalimandir,17.352451191287,78.3768691480659,KALIMANDIR twd Mehdipatnam
Ed7fO2rc,Peeram Cheru,Peeram Cheru,17.3547365052,78.3790783231,PEERAMCHERU twd Mehdipatnam
IJzE9Z23,Bandlaguda Cross Road,Bandlaguda Cross Road,17.3597731196,78.3879953938,BANDLAGUDA X Road twd Mehdipatnam
dHUG4Xle,Suncity,Suncity,17.3649131228,78.3957168515,SUNCITY twd Mehdipatnam
GFxQbpHA,Tippu Khan Bridge,Tippu Khan Bridge,17.3710977510594,78.4044692202793,TIPPU KHAN BRIDGE twd Mehdipatnam
nIO17N4o,Langar House,Langar House,17.374278,78.417719,LANGER HOUSE
9kJ7lz1Q,Langar House,Langar House,17.3815830470045,78.4218370815429,LANGER HOUSE twd Mehdipatnam
rBENVtQo,Nanal Nagar,Nanal Nagar,17.3954877056342,78.4273249243984,NANAL Nagar twd Mehidipatnam
q9jjNdnh,Mehdipatnam,Mehdipatnam,17.3952073711,78.4403379976,MEHDIPATNAM twd Secundrabad
F0sCusJT,Chandrayangutta,Chandrayangutta,17.3272271949536,78.4751379345258,CHANDRAYAN GUTTA twd Falaknuma
sifjiJIl,Farooqnagar,Farooqnagar,17.329644,78.470292,FAROOQNAGAR Bus Station
viDlsUWZ,Engine Bowli,Engine Bowli,17.3365662237586,78.4679501198833,ENGINE BOWLI twd Afzalgunj
8YMIlyS3,Falaknuma Depot,Falaknuma Depot,17.3372275520799,78.4670250016503,FALAKNUMA Bus Depot
W4vA60DC,Sarojini Devi Hsptl,Sarojini Devi Hsptl,17.398719,78.444326,SAROJINI DEVI Hospital twd Koti
VKioR5jw,Nmdc,Nmdc,17.3989614802167,78.4495523571968,NMDC twd Uppal
m9io71dj,Masab Tank,Masab Tank,17.4042608047588,78.4519046545028,MASAB Tank twd Jublee Hills
qo0aajne,Pension Office,Pension Office,17.4074738361027,78.4510845331515,PENSION OFFICE twd Panjagutta
0UenuDJ9,Care Hospital-Banjara Hills,Care Hospital-Banjara Hills,17.4136267317493,78.4504334634602,CARE Hospital twd Secunderabad
ppmUDuzH,Banjarahills Road No 7,Banjarahills Road No 7,17.4168067841173,78.4487932920455,BANJARA HILLS Road no 7 Taj Krishna twd Punjagutta
cz4pE5ER,Gvk Mall,Gvk Mall,17.418730990367,78.4481039643287,G.V.K. twd Ameerpet
ueRNhDvS,Nims Hospital,Nims Hospital,17.4219533608239,78.4491151571274,NIMS Hospital twd Uppal
knSGAN1e,Punjagutta,Punjagutta,17.4266210389731,78.4511107206344,PANJAGUTA twd Secunderabad
V9ddvO25,Green Land,Green Land,17.4307269898978,78.4559078514575,GREENLAND twd Begumpet
qRKZzfuC,Rj College,Rj College,17.4350376981346,78.455286918826,RJ COLLEGE twd Secunderbad
vmdvxAEq,Hps Begumpet,Hps Begumpet,17.4427992466057,78.4588914737105,BEGUMPET HPS twd Secunderabad
sNtT8ZDC,Shyamlal Begumpet,Shyamlal Begumpet,17.444383,78.461112,SHYAMLAL twd Secunderabad
GjAAZkb2,Shoppers Stop Begumpet,Shoppers Stop Begumpet,17.4451223191775,78.465001887711,SHOPPERS STOP twd Secunderabad
Q6FWRb1R,Prakash Nagar Begumpet,Prakash Nagar Begumpet,17.4443060953376,78.4715304501541,PRAKASH Nagar twd Secunderabad
joW0g0Qq,Police Lines,Police Lines,17.443691,78.478073,POLICE LINE twd Secunderabad
Cmq2kMFs,Wesley College,Wesley College,17.4434719115117,78.4820526878565,WESLEY COLLEGE twd Sec-bad
PwJCFyTq,Paradise,Paradise,17.4434949367817,78.4866499897696,PARADISE METRO STN twd Secunderabad
KIkHjkpt,Plaza,Plaza,17.4433030523969,78.4906572251304,PLAZA twd Secunderabad
X0STVNy1,Patny,Patny,17.4431827588464,78.496246933937,PATNY twd Secunderabad
QeBJG7EM,Secunderabad,Secunderabad,17.4429473253,78.5037088394165,ST ANNS twd Rathifile bus station
TaPAXfJn,Sangeeth-Isckon,Sangeeth-Isckon,17.4411676303389,78.5056360089039,SANGEETH Cross Road twd Chilkalguda
whMygxc9,Secunderabad,Secunderabad,17.4371305954537,78.5051479719086,BLUESEA CAFE twd Tarnaka
G7Crwnuu,Chilkalguda,Chilkalguda,17.433305252319,78.5067719214351,CHILKALGUDA twd Uppal
HxjRAjhe,Alugadda Bhavi,Alugadda Bhavi,17.435588,78.514285,ALUGADDABAVI twd Uppal
UXUFKwWS,Mettuguda,Mettuguda,17.434563,78.520907,METTUGUDA twd Uppal
are2VdTm,Tarnaka Cross Road,Tarnaka Cross Road,17.4258059447663,78.5327196118636,TARNAKA twd Yadagirigutta
8w1CBdo1,Habsiguda,Habsiguda,17.4212973761853,78.5397758335197,HABSIGUDA twd Uppal
jtlvGReR,Hmt Nagar Nacharam,Hmt Nagar Nacharam,17.42443969,78.54731418,HMT NAGAR twd Mallapur
vuGTfEKr,Nacharam,Nacharam,17.4280821729076,78.5509425419988,NACHARAM Village twd Mallapur
2b3B8JFF,Esi Hospital Nacharam,Esi Hospital Nacharam,17.43094713,78.55324522,NACHARAM ESI HOSPITAL twd Mallapur
hjFi7eQB,Nacharam Cross Road,Nacharam Cross Road,17.4336356264874,78.5544589149426,NACHARAM X RD twd Chengicherla
U3ikAqGd,Delhi Tubes Nacharam,Delhi Tubes Nacharam,17.438300227071,78.5583394443616,DELHI Tubes twd Mallapur
LwrbPeVu,Janapriya - Mallapur,Janapriya - Mallapur,17.4417732177453,78.5652816487785,JANAPRIYA twd ECIL
S6LmWE5N,Mallapur,Mallapur,17.4454882815445,78.5674059391021,MALLAPUR BUS STOP twd Ecil
YMEKiiCq,Noma Function Hall Nacharam,Noma Function Hall Nacharam,17.4471950161069,78.5719978809356,NOMA twd Chengicharla
ko9Sd2Em,Nfc Cross Road,Nfc Cross Road,17.4484705786562,78.5757945477962,NFC X ROADS twd Cherlapally
pLgbAwvD,Ashoknagar-Mallapur,Ashoknagar-Mallapur,17.4500045510484,78.5808290556728,ASHOK NAGAR twd ECIL
9mgpyHL4,Hcl,Hcl,17.4555544617915,78.5817369951529,HCL X Road twd Cherlapally
giCRzBi8,Ecil Factory,Ecil Factory,17.4674059699133,78.5738861579233,ECIL Factory twd Mallapur
4wFW2Us9,Ecil Cross Road,Ecil Cross Road,17.4720598355094,78.5710778819624,ECIL X ROAD twd Uppal
Q2XxpKE2,Kushaiguda,Kushaiguda,17.480318357777,78.5750153660774,KUSHAIGUDA twd Ghatkesar
3a2eLPl2,Nagarjuna Nagar Clny,Nagarjuna Nagar Clny,17.4801444,78.58167026,NAGARJUNA Nagar twd Nagaram
Y7DNcZgJ,Chakripuram,Chakripuram,17.4787758892324,78.5861384868621,CHAKRIPURAM twd Charlapally
ltOoIRPh,Cherlapally Water Tank,Cherlapally Water Tank,17.4712836646728,78.5969675704837,WATER TANK twd Cherlapally
GTRQRJwL,Cherlapally Railway Station,Cherlapally Railway Station,17.459040645971,78.6043882479733,CHERLAPALLY Railway Station twd Cherlapally
suDhrwkI,Cherlapally,Cherlapally,17.4632852440669,78.6114545023148,CHERLAPALLY Bus Stand
noE4riD7,Cherlapally Railway Station,Cherlapally Railway Station,17.4593028966669,78.6047127808248,CHERLAPALLY Railway Station twd Mallapur
0NDQJIGP,Chakripuram,Chakripuram,17.4792003646718,78.5854679346084,CHAKRIPURAM twd Secunderabad
fUjweVGF,Nagarjuna Nagar Clny,Nagarjuna Nagar Clny,17.47988472,78.58190194,NAGARJUNA Nagar twd Secunderabad
vQw0DmF3,Kushaiguda,Kushaiguda,17.48034395,78.57518468,KUSHAIGUDA twd Secunderabad
hTYT4HDY,Ecil Factory,Ecil Factory,17.4672473910286,78.5738915205002,ECIL FACTORY twd ECIL X Road
L9yKLGu1,Hcl Cross Road,Hcl Cross Road,17.4552577806504,78.5813695192337,HCL X ROAD twd ECIL
x7w566Y0,Delhi Tubes Nacharam,Delhi Tubes Nacharam,17.4380993820983,78.558230994496,DELHI Tubes twd Nacharam
iicT2HB0,Nacharam Cross Road,Nacharam Cross Road,17.4334665158339,78.5552099206196,NACHARAM X ROAD twd Uppal
KXSa7N9r,Hmt Nagar Nacharam,Hmt Nagar Nacharam,17.4240287902412,78.5471713542938,HMT NAGAR twd Tarnaka
Vu61jLWF,Habsiguda,Habsiguda,17.421528,78.538962,HABSIGUDA twd Tarnaka
jyBSJxcj,Tarnaka Cross Road,Tarnaka Cross Road,17.4257061390095,78.5322274249487,TARNAKA twd Secunderabad
7kbuoXmo,Mettuguda,Mettuguda,17.4362017151634,78.5206600651144,METTUGUDA twd Secunderabad railway station
V2FZzv9s,Alugadda Bhavi,Alugadda Bhavi,17.4353141310885,78.5143840348896,ALUGADDA BHAVI twd JBS
CFbXbiQw,Chilkalguda,Chilkalguda,17.4330621481197,78.5063829527358,CHILKALGUDA X Road twd Secunderabad
u3bvsFOc,Secunderabad,Secunderabad,17.434259,78.501577,SECUNDERABAD Railway Station
ok41NPb5,Patny,Patny,17.4429600750994,78.4966734051704,PATNY twd Begumpet
YPoQZzru,Plaza,Plaza,17.4432046216649,78.4901194205191,PLAZA twd Begumpet
GVLWcO80,Paradise,Paradise,17.4431409505787,78.4862176340182,PARADISE Metro Station twd Begumpet
C5RkuVFZ,Wesley College,Wesley College,17.443347223031,78.4819314419627,WESLEY COLLEGE twd Begumpet
jwo9ywmN,Police Lines,Police Lines,17.4436510619643,78.474993109703,POLICE LINES twd Ameerpet
b6Ed1APh,Prakash Nagar Begumpet,Prakash Nagar Begumpet,17.4439918370554,78.471393585205,PRAKASH Nagar twd Begumpet
xjTl0c9a,Shoppers Stop Begumpet,Shoppers Stop Begumpet,17.4448396158677,78.4649043157696,SHOPPER STOP twd Ameerpet
0QXQxf3w,Shyamlal Begumpet,Shyamlal Begumpet,17.4442096195101,78.4617282450199,SHYAMLAL  BANGLA twd Ameerpet
vICEAYpg,Hps Begumpet,Hps Begumpet,17.442554874152,78.4592780470848,BEGUMPET HPS twd Ameerpet
KgDSpIOK,Rj College,Rj College,17.4349994016809,78.4555792589056,RJ COLLEGE twd Panjagutta
AWE6D07a,Punjagutta,Punjagutta,17.4264522459602,78.4514111280441,PUNJAGUTTA twd Mehdipatnam
2GQGAQJB,Nims Hospital,Nims Hospital,17.4214592438495,78.4489622712135,NIMS twd Mehdipatnam
MCux42LE,Gvk Mall,Gvk Mall,17.4179480437937,78.4490185992533,GVK MALL twd Koti
sIoTCd6R,Banjarahills Road No 7,Banjarahills Road No 7,17.4163318319705,78.4489354512987,BANJARA HILLS Road no 7 Taj Krishna twd Mehdipatnam
A3gmwwj9,Care Hospital-Banjara Hills,Care Hospital-Banjara Hills,17.413632810042,78.4506118297576,CARE Hospital twd RGIA
0EWpgffm,Pension Office,Pension Office,17.4078848864357,78.4511589933682,PENSION OFFICE twd Mehdipatnam
wPpbiQd0,Masab Tank,Masab Tank,17.4041635781713,78.4522452950477,MASAB TANK twd Lakdikapul
xLkxr76E,Nmdc,Nmdc,17.3987272168,78.4495738149,NMDC twd Mehdipatnam
gV9iNXAG,Sarojini Devi Hospital,Sarojini Devi Hospital,17.3985430377386,78.4444668889045,SAROJINI DEVI HOSPITAL twd Lingampally
BJCimp4m,Mehdipatnam,Mehdipatnam,17.3944638148,78.4394866005,MEHDIPATNAM
2ZWzuUTZ,Tippu Khan Bridge,Tippu Khan Bridge,17.3733944639891,78.4044027095116,TIPPU KHAN twd Shankarpally
jsSYaRZ9,Ramdev Guda,Ramdev Guda,17.3752373284242,78.3960396322129,RAMDEVGUDA twd Shankerpally
n1MXMQMq,Age Bar,Age Bar,17.3765639438362,78.3858183770027,AGE BAR  twd Narsingi
Pm13hpJV,Ibrahim Bagh,Ibrahim Bagh,17.3767149716043,78.3819177746772,IBRAHIM BAGH twd Narsing
DJ1vRbAq,Taramathi,Taramathi,17.3767885598025,78.378913701413,TARAMATHI twd Shankarpally
4gvSfGeB,Neknapur,Neknapur,17.3789451805492,78.3699148901551,NEKNAPUR twd Shankarpally
kPZTFaTS,Hanuman Temple,Hanuman Temple,17.381,78.367,HANUMAN TEMPLE twd Shankarpally
AmuowBqz,Narsinghi,Narsinghi,17.3842313438346,78.3614210039377,NARSINGI twd Gandipet
iGveCYEN,Kokapet Cross Road,Kokapet Cross Road,17.387619,78.341096,KOKAPET X ROAD twd ICFAI
7SoNNXKp,Grape Garden,Grape Garden,17.3868226890788,78.3380287882804,GRAPED GARDEN twd Khanpur
sFWHBI1O,Gandipet Cross Road,Gandipet Cross Road,17.385,78.331,GANDIPET X ROAD  twd Shankarpally
fh2ezkIf,Cbit,Cbit,17.3935355900935,78.3202242851257,CBIT twd Shankarpalli
R37p0OO9,Khanapur,Khanapur,17.397,78.302,KHANAPUR twd Mokila
pqdPrHsX,Miyakhan Gadda,Miyakhan Gadda,17.4049339244627,78.2849559192181,MIYAKHAN GADDA twd Ibs
ouE3tJiF,Janwada Cross Road,Janwada Cross Road,17.4127373715148,78.2667651795391,JANWADA X ROAD twd Ibs
VRc2v6Sq,Kollur Cross Road,Kollur Cross Road,17.4177739930999,78.2499048122928,KOLLUR X ROAD twd Mokila
B2E1U0Po,Dontapally,Dontapally,17.4185558406518,78.224317859737,DONTHANAPALLY X ROADtwd Shankarpally
Bots9uZJ,Indian Business School ( Ibs ),Indian Business School ( Ibs ),17.418925644352,78.2169377809786,IBS twd Shankarpally
bSu8VLLo,Pilli Gundla Dontapalli,Pilli Gundla Dontapalli,17.422,78.21,PRODDUTUR X ROAD twd Shankarpally
1EbmKtfx,Mokila,Mokila,17.4319921696537,78.1897559389472,MOKILA twd Shankarpalli
pzXN1H4j,Bulkapur,Bulkapur,17.444802512633,78.1587874889373,BULKAPUR twd Shankarpally
4XkSMGtG,Bhanur Cross Road,Bhanur Cross Road,17.453,78.144,BHANUR X Road twd Shankarpally
UCQMGasG,Shankarpally,Shankarpally,17.45583,78.13135,SHANKARPALLY Bus Station
0WxpWnzH,Bhanur Cross Road,Bhanur Cross Road,17.4533347883859,78.1441198277818,BHANUR X Road twd Mehdipatnam
hiYDONWZ,Bulkapur,Bulkapur,17.444894630995,78.1588867306709,BULKAPUR twd Mehdipatnam
GzMVZaMe,Mokila,Mokila,17.433466481256,78.1868728995323,MOKILA twd Gandipet
oTBBk3lA,Pilli Gundla Dontapalli,Pilli Gundla Dontapalli,17.4223140144901,78.2102429843117,PRODDUTUR X ROAD twd Mehdipatnam
lk3b2qDU,Indian Business School ( Ibs ),Indian Business School ( Ibs ),17.4187599379367,78.2177457959175,IBS twd Mehdipatnam
Io40sLXx,Dontapally,Dontapally,17.4186799529953,78.2239329821414,DONTHANPALLY X ROAD twd Mehdipatnam
ytvCxXFb,Kollur Cross Road,Kollur Cross Road,17.4177432815047,78.2507604383993,KOLLUR X ROAD twd Khanapur
ev6wgDXG,Janwada Cross Road,Janwada Cross Road,17.4128141525972,78.2668751490421,JANWADA X ROAD twd Narsing
oFhCBRcF,Miyakhan Gadda,Miyakhan Gadda,17.405,78.286,MIYAKHAN GADDA twd Khanapur
hYWlKusT,Khanapur,Khanapur,17.3972965174127,78.3019825817715,KHANAPUR twd Narsing
3Z4AuAHK,Cbit,Cbit,17.3936748829299,78.3202672041119,CBIT twd Mehdipatnam
SRmJE3Ta,Gandipet Cross Road,Gandipet Cross Road,17.386,78.331,GANDIPET X ROAD  twd Ramdev guda
bakKI0au,Grape Garden,Grape Garden,17.387,78.338,GRAPES GARDEN twd Langer House
EhRIzJx4,Kokapet Cross Road,Kokapet Cross Road,17.388022,78.341466,KOKAPET X ROAD twd Uppal
Pm5Rl4ZJ,Manchirevulla Cross Road,Manchirevulla Cross Road,17.3854635080172,78.355480581522,MANCHIREVULA X ROAD twd Mehdipatnam
1SdlIEjc,Hanuman Temple,Hanuman Temple,17.3802442663754,78.368377979902,HANUMAN TEMPLE twd Mehdipatnam
JXAl0tDW,Neknapur,Neknapur,17.379,78.37,NEKNAPUR twd Mehdiptnam
YEipNxZK,Taramathi,Taramathi,17.3768986343496,78.3789338177856,TARAMATHI twd Mehdipatnam
mFHd1TsQ,Ibrahim Bagh,Ibrahim Bagh,17.3768448816577,78.3818561167643,IBRAHIM BAGH twd Mehdiptnam
YLvpA2j1,Age Bar,Age Bar,17.3766631360547,78.3858586102885,AGE BAR twd Mehidipatnam
PlLbsGM1,Ramdev Guda,Ramdev Guda,17.375122190463,78.397021293432,RAMDEVGUDA twd Mehdiptnam
JfIOK0oA,Tippu Khan Bridge,Tippu Khan Bridge,17.3733584170628,78.4051135171454,TIPPU KHAN twd MP
uA8YdKKq,Manchirevulla Cross Road,Manchirevulla Cross Road,17.3853137697208,78.3556649838147,MANCHIREVULA X Road twd Gandipet
VXQBI5es,Narsinghi,Narsinghi,17.3856528804499,78.3544895052909,NARSINGI
gVRyRzSN,Jbs,Jbs,17.4476122175084,78.4975797098984,Jublee Bus Station
ajXH07Oj,Ngri,Ngri,17.4154662609906,78.5457455222495,NGRI twd Uppal
SbVE8Ev9,Survey Of India,Survey Of India,17.406015994449,78.5556103944187,SURVEY OF INDIA  twd Uppal
bHfuhRVs,Uppal Cross Road,Uppal Cross Road,17.3999353441785,78.5602819919586,UPPAL X Roads twd RGIA
